monthlySumMWh,country,date
6339209.0,AT,2012-01-31
6346701.0,AT,2012-02-29
6045101.0,AT,2012-03-31
5426653.0,AT,2012-04-30
5394227.0,AT,2012-05-31
5310995.0,AT,2012-06-30
5463836.0,AT,2012-07-31
5384284.0,AT,2012-08-31
5372504.0,AT,2012-09-30
5813925.0,AT,2012-10-31
5915446.0,AT,2012-11-30
6300696.0,AT,2012-12-31
6525994.0,AT,2013-01-31
5964179.0,AT,2013-02-28
6256306.0,AT,2013-03-31
5577684.0,AT,2013-04-30
5384194.0,AT,2013-05-31
5328502.0,AT,2013-06-30
5505866.0,AT,2013-07-31
5331105.0,AT,2013-08-31
5417149.0,AT,2013-09-30
5884293.0,AT,2013-10-31
6038589.0,AT,2013-11-30
6252099.0,AT,2013-12-31
6366584.0,AT,2014-01-31
5768126.0,AT,2014-02-28
5964031.0,AT,2014-03-31
5480705.0,AT,2014-04-30
5493449.0,AT,2014-05-31
5269402.0,AT,2014-06-30
5526486.0,AT,2014-07-31
5314006.0,AT,2014-08-31
5497371.0,AT,2014-09-30
5830123.0,AT,2014-10-31
5842719.0,AT,2014-11-30
6219880.0,AT,2014-12-31
6478586.0,AT,2015-01-31
5976222.0,AT,2015-02-28
6194012.0,AT,2015-03-31
5531955.0,AT,2015-04-30
5457663.0,AT,2015-05-31
5367363.0,AT,2015-06-30
5578448.0,AT,2015-07-31
5427943.0,AT,2015-08-31
5500054.0,AT,2015-09-30
5882710.0,AT,2015-10-31
5995439.0,AT,2015-11-30
6221860.0,AT,2015-12-31
6536280.0,AT,2016-01-31
6036009.0,AT,2016-02-29
6221061.0,AT,2016-03-31
5485494.0,AT,2016-04-30
5452655.0,AT,2016-05-31
5462967.0,AT,2016-06-30
5486842.0,AT,2016-07-31
5355275.0,AT,2016-08-31
5464576.0,AT,2016-09-30
5913615.0,AT,2016-10-31
6247230.0,AT,2016-11-30
6540207.0,AT,2016-12-31
7014637.0,AT,2017-01-31
6012790.0,AT,2017-02-28
6145113.0,AT,2017-03-31
5534917.0,AT,2017-04-30
5500787.0,AT,2017-05-31
5400506.0,AT,2017-06-30
5536734.0,AT,2017-07-31
5517427.0,AT,2017-08-31
5639533.0,AT,2017-09-30
5836780.0,AT,2017-10-31
6313417.0,AT,2017-11-30
6530336.0,AT,2017-12-31
6607770.0,AT,2018-01-31
6255746.0,AT,2018-02-28
6613399.0,AT,2018-03-31
5478308.0,AT,2018-04-30
5552446.0,AT,2018-05-31
5506986.0,AT,2018-06-30
5538634.0,AT,2018-07-31
5539658.0,AT,2018-08-31
5454483.0,AT,2018-09-30
5919559.0,AT,2018-10-31
6201926.0,AT,2018-11-30
6563722.0,AT,2018-12-31
6917603.0,AT,2019-01-31
6009089.0,AT,2019-02-28
6211354.0,AT,2019-03-31
5652647.0,AT,2019-04-30
5754458.0,AT,2019-05-31
5442008.0,AT,2019-06-30
5662021.0,AT,2019-07-31
5495199.0,AT,2019-08-31
1129817.0,BA,2006-01-31
973430.0,BA,2006-02-28
1021514.0,BA,2006-03-31
888461.0,BA,2006-04-30
874512.0,BA,2006-05-31
859417.0,BA,2006-06-30
875510.0,BA,2006-07-31
876382.0,BA,2006-08-31
864418.0,BA,2006-09-30
934474.0,BA,2006-10-31
1000314.0,BA,2006-11-30
1104230.0,BA,2006-12-31
1058110.0,BA,2007-01-31
919975.0,BA,2007-02-28
983619.0,BA,2007-03-31
882279.0,BA,2007-04-30
889589.0,BA,2007-05-31
866742.0,BA,2007-06-30
911764.0,BA,2007-07-31
897650.0,BA,2007-08-31
889174.0,BA,2007-09-30
1000895.0,BA,2007-10-31
1043325.0,BA,2007-11-30
1151124.0,BA,2007-12-31
1140428.0,BA,2008-01-31
1040073.0,BA,2008-02-29
1061611.0,BA,2008-03-31
934180.0,BA,2008-04-30
933141.0,BA,2008-05-31
912580.0,BA,2008-06-30
961429.0,BA,2008-07-31
969615.0,BA,2008-08-31
969782.0,BA,2008-09-30
1019035.0,BA,2008-10-31
1025676.0,BA,2008-11-30
1134638.0,BA,2008-12-31
1147596.0,BA,2009-01-31
979312.0,BA,2009-02-28
1010716.0,BA,2009-03-31
862607.0,BA,2009-04-30
869756.0,BA,2009-05-31
854580.0,BA,2009-06-30
902507.0,BA,2009-07-31
916027.0,BA,2009-08-31
881828.0,BA,2009-09-30
977531.0,BA,2009-10-31
998708.0,BA,2009-11-30
1098471.0,BA,2009-12-31
1112169.0,BA,2010-01-31
1006653.0,BA,2010-02-28
1047955.0,BA,2010-03-31
944116.0,BA,2010-04-30
925878.0,BA,2010-05-31
898267.0,BA,2010-06-30
954286.0,BA,2010-07-31
968245.0,BA,2010-08-31
936744.0,BA,2010-09-30
1057562.0,BA,2010-10-31
1030698.0,BA,2010-11-30
1191392.0,BA,2010-12-31
1183361.0,BA,2011-01-31
1061808.0,BA,2011-02-28
1105439.0,BA,2011-03-31
965285.0,BA,2011-04-30
965473.0,BA,2011-05-31
929800.0,BA,2011-06-30
990955.0,BA,2011-07-31
1005202.0,BA,2011-08-31
947679.0,BA,2011-09-30
1039662.0,BA,2011-10-31
1110607.0,BA,2011-11-30
1183922.0,BA,2011-12-31
1189921.0,BA,2012-01-31
1165611.0,BA,2012-02-29
1050867.0,BA,2012-03-31
984657.0,BA,2012-04-30
956024.0,BA,2012-05-31
941668.0,BA,2012-06-30
1004977.0,BA,2012-07-31
1011969.0,BA,2012-08-31
946835.0,BA,2012-09-30
1017806.0,BA,2012-10-31
1023221.0,BA,2012-11-30
1172652.0,BA,2012-12-31
1146461.0,BA,2013-01-31
1038939.0,BA,2013-02-28
1092750.0,BA,2013-03-31
974518.0,BA,2013-04-30
945624.0,BA,2013-05-31
932666.0,BA,2013-06-30
998423.0,BA,2013-07-31
1011088.0,BA,2013-08-31
956361.0,BA,2013-09-30
1038235.0,BA,2013-10-31
1065366.0,BA,2013-11-30
1203548.0,BA,2013-12-31
1112888.0,BA,2014-01-31
990213.0,BA,2014-02-28
1044843.0,BA,2014-03-31
975582.0,BA,2014-04-30
933488.0,BA,2014-05-31
909327.0,BA,2014-06-30
966620.0,BA,2014-07-31
959938.0,BA,2014-08-31
928103.0,BA,2014-09-30
1014373.0,BA,2014-10-31
1037655.0,BA,2014-11-30
1149130.0,BA,2014-12-31
1157385.0,BA,2015-01-31
1033250.0,BA,2015-02-28
1079672.0,BA,2015-03-31
977728.0,BA,2015-04-30
943392.0,BA,2015-05-31
927589.0,BA,2015-06-30
1011289.0,BA,2015-07-31
991148.0,BA,2015-08-31
951453.0,BA,2015-09-30
1028559.0,BA,2015-10-31
1066585.0,BA,2015-11-30
1196438.0,BA,2015-12-31
1147753.0,BA,2016-01-31
998678.0,BA,2016-02-29
1076480.0,BA,2016-03-31
940032.29,BA,2016-04-30
950769.29,BA,2016-05-31
917014.38,BA,2016-06-30
972518.52,BA,2016-07-31
963265.34,BA,2016-08-31
939115.93,BA,2016-09-30
1029246.98,BA,2016-10-31
1054054.29,BA,2016-11-30
1232305.42,BA,2016-12-31
1288898.85,BA,2017-01-31
1033599.92,BA,2017-02-28
1036453.48,BA,2017-03-31
980488.54,BA,2017-04-30
937437.82,BA,2017-05-31
952154.29,BA,2017-06-30
1001878.52,BA,2017-07-31
1013884.0,BA,2017-08-31
951731.0,BA,2017-09-30
1034683.0,BA,2017-10-31
1083329.0,BA,2017-11-30
1170229.0,BA,2017-12-31
1130133.0,BA,2018-01-31
1078835.0,BA,2018-02-28
1160944.0,BA,2018-03-31
959292.0,BA,2018-04-30
933711.0,BA,2018-05-31
923217.0,BA,2018-06-30
1003916.0,BA,2018-07-31
1022384.0,BA,2018-08-31
959399.0,BA,2018-09-30
1036846.0,BA,2018-10-31
1056880.0,BA,2018-11-30
1209451.0,BA,2018-12-31
1194811.0,BA,2019-01-31
894775.0,BA,2019-02-28
1028222.0,BA,2019-03-31
959070.0,BA,2019-04-30
973190.0,BA,2019-05-31
906147.0,BA,2019-06-30
8498426.0,BE,2006-01-31
7768333.0,BE,2006-02-28
8261317.0,BE,2006-03-31
7289620.0,BE,2006-04-30
7233548.0,BE,2006-05-31
7000787.0,BE,2006-06-30
6905773.0,BE,2006-07-31
6858722.0,BE,2006-08-31
7120941.0,BE,2006-09-30
7595106.0,BE,2006-10-31
7741224.0,BE,2006-11-30
8080381.0,BE,2006-12-31
8337221.0,BE,2007-01-31
7485656.0,BE,2007-02-28
7937830.0,BE,2007-03-31
7117041.0,BE,2007-04-30
7193193.0,BE,2007-05-31
7033421.0,BE,2007-06-30
6825112.0,BE,2007-07-31
7013830.0,BE,2007-08-31
7148058.0,BE,2007-09-30
7810274.0,BE,2007-10-31
8007658.0,BE,2007-11-30
8248298.0,BE,2007-12-31
8473761.0,BE,2008-01-31
7846343.0,BE,2008-02-29
8067755.0,BE,2008-03-31
7591663.0,BE,2008-04-30
7238234.0,BE,2008-05-31
7098156.0,BE,2008-06-30
6989959.0,BE,2008-07-31
6898665.0,BE,2008-08-31
7218137.0,BE,2008-09-30
7707298.0,BE,2008-10-31
7460944.0,BE,2008-11-30
7609155.0,BE,2008-12-31
8028923.0,BE,2009-01-31
7158942.0,BE,2009-02-28
7189526.0,BE,2009-03-31
6445783.0,BE,2009-04-30
6523659.0,BE,2009-05-31
6416368.0,BE,2009-06-30
6342931.0,BE,2009-07-31
6494324.0,BE,2009-08-31
6818456.0,BE,2009-09-30
7324264.0,BE,2009-10-31
7206544.0,BE,2009-11-30
7849095.0,BE,2009-12-31
8407888.0,BE,2010-01-31
7552144.0,BE,2010-02-28
7892610.0,BE,2010-03-31
7241738.0,BE,2010-04-30
7200748.0,BE,2010-05-31
7008968.0,BE,2010-06-30
6876310.0,BE,2010-07-31
6921106.0,BE,2010-08-31
7105992.0,BE,2010-09-30
7816558.0,BE,2010-10-31
7820301.0,BE,2010-11-30
8574305.0,BE,2010-12-31
8716190.0,BE,2011-01-31
7297999.0,BE,2011-02-28
7772089.0,BE,2011-03-31
6934314.0,BE,2011-04-30
6996075.0,BE,2011-05-31
6752800.0,BE,2011-06-30
6551093.0,BE,2011-07-31
6655626.0,BE,2011-08-31
6750951.0,BE,2011-09-30
7170783.0,BE,2011-10-31
7196542.0,BE,2011-11-30
7593526.0,BE,2011-12-31
7907608.0,BE,2012-01-31
7953186.0,BE,2012-02-29
7486129.0,BE,2012-03-31
6915307.0,BE,2012-04-30
6764154.0,BE,2012-05-31
6543442.0,BE,2012-06-30
6278263.0,BE,2012-07-31
6385544.0,BE,2012-08-31
6528785.0,BE,2012-09-30
7023653.0,BE,2012-10-31
7299547.0,BE,2012-11-30
7472683.0,BE,2012-12-31
8029787.0,BE,2013-01-31
7206496.0,BE,2013-02-28
7804881.0,BE,2013-03-31
6995796.0,BE,2013-04-30
6835157.0,BE,2013-05-31
6565321.0,BE,2013-06-30
6589863.0,BE,2013-07-31
6661180.0,BE,2013-08-31
6758579.0,BE,2013-09-30
7468744.0,BE,2013-10-31
7742491.0,BE,2013-11-30
7626361.0,BE,2013-12-31
7795403.0,BE,2014-01-31
7058028.0,BE,2014-02-28
7305198.0,BE,2014-03-31
6753735.0,BE,2014-04-30
6761075.0,BE,2014-05-31
6484303.0,BE,2014-06-30
6609170.0,BE,2014-07-31
6586168.0,BE,2014-08-31
6718915.0,BE,2014-09-30
7187527.0,BE,2014-10-31
7102406.0,BE,2014-11-30
7668043.0,BE,2014-12-31
8038327.0,BE,2015-01-31
7317277.0,BE,2015-02-28
7634367.0,BE,2015-03-31
6906122.0,BE,2015-04-30
6772835.0,BE,2015-05-31
6672655.0,BE,2015-06-30
6617932.0,BE,2015-07-31
6642246.0,BE,2015-08-31
6758831.0,BE,2015-09-30
7254754.0,BE,2015-10-31
7209106.0,BE,2015-11-30
7390022.0,BE,2015-12-31
7793438.0,BE,2016-01-31
7351233.0,BE,2016-02-29
7572144.0,BE,2016-03-31
6947675.0,BE,2016-04-30
6744832.0,BE,2016-05-31
6614259.0,BE,2016-06-30
6420327.0,BE,2016-07-31
6601776.0,BE,2016-08-31
6659534.0,BE,2016-09-30
7189575.0,BE,2016-10-31
7398829.0,BE,2016-11-30
7729655.0,BE,2016-12-31
8185917.0,BE,2017-01-31
6953393.0,BE,2017-02-28
7104414.0,BE,2017-03-31
6834818.0,BE,2017-04-30
6786237.0,BE,2017-05-31
6620204.0,BE,2017-06-30
6493741.0,BE,2017-07-31
6609793.0,BE,2017-08-31
6681778.0,BE,2017-09-30
7191051.0,BE,2017-10-31
7482705.0,BE,2017-11-30
7821676.0,BE,2017-12-31
7905877.0,BE,2018-01-31
7395850.0,BE,2018-02-28
7822421.0,BE,2018-03-31
6426456.0,BE,2018-04-30
6401310.0,BE,2018-05-31
6299431.0,BE,2018-06-30
6331632.0,BE,2018-07-31
7006451.0,BE,2018-08-31
6912245.0,BE,2018-09-30
7477081.5,BE,2018-10-31
7788459.0,BE,2018-11-30
7500503.0,BE,2018-12-31
8223422.0,BE,2019-01-31
7129505.0,BE,2019-02-28
7418644.0,BE,2019-03-31
6797904.0,BE,2019-04-30
6864994.0,BE,2019-05-31
6532322.0,BE,2019-06-30
6655006.0,BE,2019-07-31
6577088.0,BE,2019-08-31
3997955.0,BG,2006-01-31
3531121.0,BG,2006-02-28
3446400.0,BG,2006-03-31
2735336.0,BG,2006-04-30
2685323.0,BG,2006-05-31
2627772.0,BG,2006-06-30
2742625.0,BG,2006-07-31
2827484.0,BG,2006-08-31
2708949.0,BG,2006-09-30
2976641.0,BG,2006-10-31
3400810.0,BG,2006-11-30
3761088.0,BG,2006-12-31
3576916.0,BG,2007-01-31
3316945.0,BG,2007-02-28
3404624.0,BG,2007-03-31
2879668.0,BG,2007-04-30
2725138.0,BG,2007-05-31
2754094.0,BG,2007-06-30
2918669.0,BG,2007-07-31
2886696.0,BG,2007-08-31
2763517.0,BG,2007-09-30
3151356.0,BG,2007-10-31
3598541.0,BG,2007-11-30
4005204.0,BG,2007-12-31
4255422.0,BG,2008-01-31
3657922.0,BG,2008-02-29
3321659.0,BG,2008-03-31
2962880.0,BG,2008-04-30
2825943.0,BG,2008-05-31
2782331.0,BG,2008-06-30
2932316.0,BG,2008-07-31
2928164.0,BG,2008-08-31
2853169.0,BG,2008-09-30
3074566.0,BG,2008-10-31
3397613.0,BG,2008-11-30
3733817.0,BG,2008-12-31
4100695.95,BG,2009-01-31
3498983.4,BG,2009-02-28
3525541.35,BG,2009-03-31
2769120.03,BG,2009-04-30
2576702.91,BG,2009-05-31
2565692.9,BG,2009-06-30
2769538.17,BG,2009-07-31
2677519.09,BG,2009-08-31
2610833.84,BG,2009-09-30
2967180.02,BG,2009-10-31
3178504.34,BG,2009-11-30
3587447.28,BG,2009-12-31
3857722.0,BG,2010-01-31
3393179.0,BG,2010-02-28
3334550.0,BG,2010-03-31
2681061.0,BG,2010-04-30
2534441.0,BG,2010-05-31
2577234.0,BG,2010-06-30
2752528.0,BG,2010-07-31
2860715.0,BG,2010-08-31
2600698.0,BG,2010-09-30
3127926.0,BG,2010-10-31
3020694.0,BG,2010-11-30
3689475.0,BG,2010-12-31
3911226.0,BG,2011-01-31
3526374.0,BG,2011-02-28
3494888.0,BG,2011-03-31
2958589.0,BG,2011-04-30
2793237.0,BG,2011-05-31
2659088.0,BG,2011-06-30
2881959.0,BG,2011-07-31
2826486.0,BG,2011-08-31
2626704.98,BG,2011-09-30
3152664.5,BG,2011-10-31
3594201.15,BG,2011-11-30
3754925.48,BG,2011-12-31
3993314.0,BG,2012-01-31
4005504.0,BG,2012-02-29
3379378.0,BG,2012-03-31
2674285.07,BG,2012-04-30
2597731.11,BG,2012-05-31
2594777.87,BG,2012-06-30
2823260.0,BG,2012-07-31
2714559.0,BG,2012-08-31
2517222.0,BG,2012-09-30
2706846.0,BG,2012-10-31
3058956.0,BG,2012-11-30
3741006.0,BG,2012-12-31
3829021.1,BG,2013-01-31
3273288.8,BG,2013-02-28
3185111.7600000002,BG,2013-03-31
2750322.92,BG,2013-04-30
2445517.04,BG,2013-05-31
2570390.41,BG,2013-06-30
2735370.88,BG,2013-07-31
2858266.67,BG,2013-08-31
2654433.52,BG,2013-09-30
3048211.31,BG,2013-10-31
3152665.5100000002,BG,2013-11-30
3852112.73,BG,2013-12-31
3777987.0,BG,2014-01-31
3291739.0,BG,2014-02-28
3165736.0,BG,2014-03-31
2839228.0,BG,2014-04-30
2711857.0,BG,2014-05-31
2603896.0,BG,2014-06-30
2820891.0,BG,2014-07-31
2821454.0,BG,2014-08-31
2695782.0,BG,2014-09-30
3058317.0,BG,2014-10-31
3369606.0,BG,2014-11-30
3722820.0,BG,2014-12-31
3932975.0,BG,2015-01-31
3458191.0,BG,2015-02-28
3487895.0,BG,2015-03-31
2980905.0,BG,2015-04-30
3490860.0,BG,2015-05-31
2681445.0,BG,2015-06-30
2987717.0,BG,2015-07-31
2935844.0,BG,2015-08-31
2782377.0,BG,2015-09-30
3077823.0,BG,2015-10-31
3163392.0,BG,2015-11-30
3640437.0,BG,2015-12-31
4077612.0,BG,2016-01-31
3225824.0,BG,2016-02-29
3199675.0,BG,2016-03-31
2677000.0,BG,2016-04-30
2707551.0,BG,2016-05-31
2724298.0,BG,2016-06-30
2904860.0,BG,2016-07-31
2867263.02,BG,2016-08-31
2736089.63,BG,2016-09-30
3138790.68,BG,2016-10-31
3408783.24,BG,2016-11-30
4031965.31,BG,2016-12-31
4499882.13,BG,2017-01-31
3588045.08,BG,2017-02-28
3301417.57,BG,2017-03-31
2958991.86,BG,2017-04-30
2795859.88,BG,2017-05-31
2778792.84,BG,2017-06-30
2965149.48,BG,2017-07-31
2966922.29,BG,2017-08-31
2819246.91,BG,2017-09-30
3066049.18,BG,2017-10-31
3407269.91,BG,2017-11-30
3713783.94,BG,2017-12-31
3493862.0300000003,BG,2018-01-31
3137100.78,BG,2018-02-28
3175794.89,BG,2018-03-31
2393349.2,BG,2018-04-30
2409389.49,BG,2018-05-31
2471255.39,BG,2018-06-30
2595054.59,BG,2018-07-31
2604227.44,BG,2018-08-31
2431812.7800000003,BG,2018-09-30
2648177.89,BG,2018-10-31
3019206.81,BG,2018-11-30
3576638.84,BG,2018-12-31
3672076.56,BG,2019-01-31
3080544.26,BG,2019-02-28
2892973.04,BG,2019-03-31
2651961.83,BG,2019-04-30
2509765.34,BG,2019-05-31
2480790.09,BG,2019-06-30
2613978.28,BG,2019-07-31
2616441.64,BG,2019-08-31
6579484.0,CZ,2006-01-31
5811233.0,CZ,2006-02-28
6097411.0,CZ,2006-03-31
5031739.0,CZ,2006-04-30
4812307.0,CZ,2006-05-31
4722692.0,CZ,2006-06-30
4576474.0,CZ,2006-07-31
4667482.0,CZ,2006-08-31
4722809.0,CZ,2006-09-30
5283157.0,CZ,2006-10-31
5685841.0,CZ,2006-11-30
5747270.0,CZ,2006-12-31
5990872.0,CZ,2007-01-31
5440252.0,CZ,2007-02-28
5785554.0,CZ,2007-03-31
5121922.0,CZ,2007-04-30
5097927.0,CZ,2007-05-31
4844949.0,CZ,2007-06-30
4741235.0,CZ,2007-07-31
4882331.0,CZ,2007-08-31
4943502.0,CZ,2007-09-30
5628541.0,CZ,2007-10-31
6045811.0,CZ,2007-11-30
6087298.0,CZ,2007-12-31
6276101.0,CZ,2008-01-31
5817691.0,CZ,2008-02-29
5984746.0,CZ,2008-03-31
5519037.0,CZ,2008-04-30
5107934.0,CZ,2008-05-31
4850059.0,CZ,2008-06-30
4824058.0,CZ,2008-07-31
4730729.0,CZ,2008-08-31
5055179.0,CZ,2008-09-30
5460985.0,CZ,2008-10-31
5563671.0,CZ,2008-11-30
5637116.0,CZ,2008-12-31
6227270.0,CZ,2009-01-31
5498631.0,CZ,2009-02-28
5634235.0,CZ,2009-03-31
4596166.0,CZ,2009-04-30
4535552.0,CZ,2009-05-31
4483233.0,CZ,2009-06-30
4450649.0,CZ,2009-07-31
4466969.0,CZ,2009-08-31
4612744.0,CZ,2009-09-30
5270312.0,CZ,2009-10-31
5358097.0,CZ,2009-11-30
5723263.0,CZ,2009-12-31
6288242.0,CZ,2010-01-31
5663372.0,CZ,2010-02-28
5805052.0,CZ,2010-03-31
5060944.0,CZ,2010-04-30
4990100.0,CZ,2010-05-31
4679124.0,CZ,2010-06-30
4579121.0,CZ,2010-07-31
4642449.0,CZ,2010-08-31
4810497.0,CZ,2010-09-30
5353603.0,CZ,2010-10-31
5477766.0,CZ,2010-11-30
6233212.0,CZ,2010-12-31
6188624.0,CZ,2011-01-31
5672582.0,CZ,2011-02-28
5804849.0,CZ,2011-03-31
5012583.0,CZ,2011-04-30
5021481.0,CZ,2011-05-31
4748760.0,CZ,2011-06-30
4553673.0,CZ,2011-07-31
4735170.0,CZ,2011-08-31
4700240.0,CZ,2011-09-30
5227694.0,CZ,2011-10-31
5607064.0,CZ,2011-11-30
5691700.0,CZ,2011-12-31
5992502.0,CZ,2012-01-31
6157242.0,CZ,2012-02-29
5548368.0,CZ,2012-03-31
5005406.0,CZ,2012-04-30
4878038.0,CZ,2012-05-31
4665063.0,CZ,2012-06-30
4551756.0,CZ,2012-07-31
4622167.0,CZ,2012-08-31
4761918.0,CZ,2012-09-30
5337692.0,CZ,2012-10-31
5460998.0,CZ,2012-11-30
5705119.0,CZ,2012-12-31
6113007.0,CZ,2013-01-31
5497381.0,CZ,2013-02-28
5860896.0,CZ,2013-03-31
5078198.0,CZ,2013-04-30
4858844.0,CZ,2013-05-31
4758112.0,CZ,2013-06-30
4517096.0,CZ,2013-07-31
4671279.0,CZ,2013-08-31
5012304.0,CZ,2013-09-30
5329988.0,CZ,2013-10-31
5570198.0,CZ,2013-11-30
5603081.0,CZ,2013-12-31
5953846.0,CZ,2014-01-31
5352046.0,CZ,2014-02-28
5466981.0,CZ,2014-03-31
5057614.0,CZ,2014-04-30
4973138.0,CZ,2014-05-31
4734181.0,CZ,2014-06-30
4826037.0,CZ,2014-07-31
4652776.0,CZ,2014-08-31
4872876.0,CZ,2014-09-30
5346344.0,CZ,2014-10-31
5477518.0,CZ,2014-11-30
5695787.0,CZ,2014-12-31
6023123.0,CZ,2015-01-31
5586792.0,CZ,2015-02-28
5779574.0,CZ,2015-03-31
5177937.0,CZ,2015-04-30
4995426.0,CZ,2015-05-31
4828458.0,CZ,2015-06-30
4883466.0,CZ,2015-07-31
4814275.0,CZ,2015-08-31
4847943.0,CZ,2015-09-30
5484989.0,CZ,2015-10-31
5547431.0,CZ,2015-11-30
5552555.0,CZ,2015-12-31
6265783.0,CZ,2016-01-31
5606217.0,CZ,2016-02-29
5813983.0,CZ,2016-03-31
5302191.0,CZ,2016-04-30
5209676.0,CZ,2016-05-31
4931280.0,CZ,2016-06-30
4796127.0,CZ,2016-07-31
4927803.0,CZ,2016-08-31
4966625.0,CZ,2016-09-30
5568012.0,CZ,2016-10-31
5848608.0,CZ,2016-11-30
6069405.0,CZ,2016-12-31
6827958.0,CZ,2017-01-31
5774432.0,CZ,2017-02-28
5815798.0,CZ,2017-03-31
5329370.0,CZ,2017-04-30
5214467.0,CZ,2017-05-31
4941287.0,CZ,2017-06-30
4736006.0,CZ,2017-07-31
5019559.0,CZ,2017-08-31
5055387.0,CZ,2017-09-30
5552375.0,CZ,2017-10-31
5818616.0,CZ,2017-11-30
5916723.0,CZ,2017-12-31
6210472.0,CZ,2018-01-31
5976372.0,CZ,2018-02-28
6401394.0,CZ,2018-03-31
5209134.0,CZ,2018-04-30
5258910.0,CZ,2018-05-31
5124908.0,CZ,2018-06-30
4979575.0,CZ,2018-07-31
5164532.0,CZ,2018-08-31
4980057.0,CZ,2018-09-30
5572082.0,CZ,2018-10-31
5903161.0,CZ,2018-11-30
5967072.0,CZ,2018-12-31
6562247.0,CZ,2019-01-31
5716130.0,CZ,2019-02-28
5873251.0,CZ,2019-03-31
5376569.0,CZ,2019-04-30
5409067.0,CZ,2019-05-31
5062508.0,CZ,2019-06-30
4981641.0,CZ,2019-07-31
5020719.0,CZ,2019-08-31
5065132.0,CZ,2019-09-30
5555441.0,CZ,2019-10-31
49370147.169999994,DE,2006-01-31
44778926.559999995,DE,2006-02-28
47892393.839999996,DE,2006-03-31
41715043.379999995,DE,2006-04-30
42340895.22,DE,2006-05-31
40611344.26,DE,2006-06-30
42349555.269999996,DE,2006-07-31
41938301.53999999,DE,2006-08-31
42884694.03999999,DE,2006-09-30
45370574.199999996,DE,2006-10-31
46960535.39999999,DE,2006-11-30
46829432.379999995,DE,2006-12-31
49563128.39999999,DE,2007-01-31
43782431.11999999,DE,2007-02-28
47297283.269999996,DE,2007-03-31
41869557.419999994,DE,2007-04-30
42748227.129999995,DE,2007-05-31
42222004.559999995,DE,2007-06-30
43284148.519999996,DE,2007-07-31
43396527.519999996,DE,2007-08-31
44082404.56999999,DE,2007-09-30
47261136.68999999,DE,2007-10-31
48432577.129999995,DE,2007-11-30
47341905.68999999,DE,2007-12-31
49669905.88999999,DE,2008-01-31
46425078.349999994,DE,2008-02-29
47209663.62,DE,2008-03-31
45080959.019999996,DE,2008-04-30
42386559.67999999,DE,2008-05-31
42066047.36,DE,2008-06-30
43349269.48,DE,2008-07-31
42898598.08,DE,2008-08-31
43785653.16,DE,2008-09-30
46705275.92999999,DE,2008-10-31
46059394.24999999,DE,2008-11-30
44490314.17999999,DE,2008-12-31
46026430.46999999,DE,2009-01-31
42495228.31999999,DE,2009-02-28
44190035.529999994,DE,2009-03-31
37846461.16,DE,2009-04-30
38793989.44,DE,2009-05-31
38120271.339999996,DE,2009-06-30
39358320.589999996,DE,2009-07-31
39055736.589999996,DE,2009-08-31
40890067.06999999,DE,2009-09-30
44372415.419999994,DE,2009-10-31
44710462.56999999,DE,2009-11-30
45214481.839999996,DE,2009-12-31
47299588.62,DE,2010-01-31
44171940.44,DE,2010-02-28
46710117.70999999,DE,2010-03-31
41269353.279999994,DE,2010-04-30
41964754.74999999,DE,2010-05-31
40807478.85999999,DE,2010-06-30
42711152.95999999,DE,2010-07-31
42077879.309999995,DE,2010-08-31
43291697.85999999,DE,2010-09-30
45812376.269999996,DE,2010-10-31
46965111.21999999,DE,2010-11-30
49433274.519999996,DE,2010-12-31
47845630.66,DE,2011-01-31
43839761.849999994,DE,2011-02-28
46145721.16,DE,2011-03-31
42554819.70999999,DE,2011-04-30
44300574.60999999,DE,2011-05-31
41018738.3,DE,2011-06-30
42212247.96999999,DE,2011-07-31
41518809.589999996,DE,2011-08-31
42532137.89999999,DE,2011-09-30
44657581.22,DE,2011-10-31
46135555.81999999,DE,2011-11-30
45654325.17999999,DE,2011-12-31
45649717.74999999,DE,2012-01-31
45103920.95999999,DE,2012-02-29
43717390.81999999,DE,2012-03-31
41348551.589999996,DE,2012-04-30
41871134.64999999,DE,2012-05-31
39981511.739999995,DE,2012-06-30
40975072.9,DE,2012-07-31
40832687.28999999,DE,2012-08-31
41014421.89999999,DE,2012-09-30
43898627.3,DE,2012-10-31
44418079.879999995,DE,2012-11-30
42987294.65,DE,2012-12-31
44633430.089999996,DE,2013-01-31
41324212.98,DE,2013-02-28
43271179.699999996,DE,2013-03-31
41277527.19,DE,2013-04-30
40285862.629999995,DE,2013-05-31
38657442.95999999,DE,2013-06-30
40924559.029999994,DE,2013-07-31
41022754.949999996,DE,2013-08-31
41275510.69,DE,2013-09-30
43858629.74999999,DE,2013-10-31
44487161.89999999,DE,2013-11-30
43969959.07999999,DE,2013-12-31
47349570.71,DE,2014-01-31
43162305.53,DE,2014-02-28
45181247.67,DE,2014-03-31
41954941.589999996,DE,2014-04-30
42558557.64,DE,2014-05-31
40268968.58,DE,2014-06-30
43070787.97,DE,2014-07-31
40694708.78,DE,2014-08-31
41630223.79,DE,2014-09-30
44000420.65,DE,2014-10-31
44261590.54,DE,2014-11-30
45115879.75,DE,2014-12-31
47234889.48,DE,2015-01-31
43920340.21,DE,2015-02-28
